timestamps,PPG1,PPG2,PPG3,Secondary Timestamp (Base),Secondary Timestamp (Remainder)
1741750525.608,31865.000,25203.000,32.000,93944.695,-0.002
1741750525.608,31906.000,25151.000,29.000,93944.695,-0.002
1741750525.608,31908.000,25129.000,37.000,93944.695,-0.002
1741750525.608,31899.000,25170.000,33.000,93944.695,-0.002
1741750525.698,31903.000,25150.000,42.000,93944.781,0.002
1741750525.698,31909.000,25173.000,30.000,93944.781,0.002
1741750525.698,31891.000,25173.000,23.000,93944.781,0.002
1741750525.698,31949.000,25173.000,37.000,93944.781,0.002
1741750525.698,31917.000,25105.000,35.000,93944.781,0.002
1741750525.698,31899.000,25154.000,53.000,93944.781,0.002
1741750525.788,31945.000,25135.000,35.000,93944.875,-0.001
1741750525.788,31892.000,25164.000,51.000,93944.875,-0.001
1741750525.788,31844.000,25152.000,55.000,93944.875,-0.001
1741750525.788,31890.000,25112.000,26.000,93944.875,-0.001
1741750525.788,31908.000,25152.000,100.000,93944.875,-0.001
1741750525.788,31801.000,25144.000,36.000,93944.875,-0.001
1741750525.878,31858.000,25128.000,39.000,93944.961,0.003
1741750525.878,31902.000,25144.000,49.000,93944.961,0.003
1741750525.878,31832.000,25188.000,26.000,93944.961,0.003
1741750525.878,31885.000,25158.000,35.000,93944.961,0.003
1741750525.878,31944.000,25162.000,29.000,93944.961,0.003
1741750525.878,31899.000,25187.000,33.000,93944.961,0.003
1741750525.983,31906.000,25153.000,18.000,93945.070,-0.002
1741750525.983,31923.000,25131.000,34.000,93945.070,-0.002
1741750525.983,31904.000,25066.000,38.000,93945.070,-0.002
1741750525.983,31904.000,25147.000,48.000,93945.070,-0.002
1741750525.983,31910.000,25156.000,54.000,93945.070,-0.002
1741750525.983,31904.000,25150.000,92.000,93945.070,-0.002
1741750526.073,31855.000,25152.000,31.000,93945.156,0.002
1741750526.073,31869.000,25135.000,37.000,93945.156,0.002
1741750526.073,31867.000,25121.000,87.000,93945.156,0.002
1741750526.073,31803.000,25181.000,50.000,93945.156,0.002
1741750526.073,31932.000,25135.000,50.000,93945.156,0.002
1741750526.073,31844.000,25154.000,49.000,93945.156,0.002
1741750526.163,31907.000,25184.000,36.000,93945.250,-0.001
1741750526.163,31905.000,25154.000,24.000,93945.250,-0.001
1741750526.163,31930.000,25173.000,35.000,93945.250,-0.001
1741750526.163,31888.000,25144.000,33.000,93945.250,-0.001
1741750526.163,31919.000,25152.000,37.000,93945.250,-0.001
1741750526.163,31932.000,25113.000,39.000,93945.250,-0.001
1741750526.253,31866.000,25150.000,33.000,93945.336,0.003
1741750526.253,31966.000,25147.000,36.000,93945.336,0.003
1741750526.253,31894.000,25114.000,43.000,93945.336,0.003
1741750526.253,31922.000,25157.000,94.000,93945.336,0.003
1741750526.253,31900.000,25139.000,34.000,93945.336,0.003
1741750526.253,31896.000,25131.000,73.000,93945.336,0.003
1741750526.359,31882.000,25149.000,34.000,93945.445,-0.001
1741750526.359,31892.000,25190.000,46.000,93945.445,-0.001
1741750526.359,31903.000,25153.000,66.000,93945.445,-0.001
1741750526.359,31859.000,25145.000,33.000,93945.445,-0.001
1741750526.359,31886.000,25169.000,25.000,93945.445,-0.001
1741750526.359,31906.000,25154.000,33.000,93945.445,-0.001
1741750526.448,31898.000,25175.000,32.000,93945.531,0.003
1741750526.448,31841.000,25154.000,44.000,93945.531,0.003
1741750526.448,31976.000,25157.000,31.000,93945.531,0.003
1741750526.448,31894.000,25123.000,25.000,93945.531,0.003
1741750526.448,31905.000,25126.000,48.000,93945.531,0.003
1741750526.448,31959.000,25127.000,30.000,93945.531,0.003
1741750526.538,31877.000,25152.000,55.000,93945.625,-0.001
1741750526.538,31816.000,25163.000,27.000,93945.625,-0.001
1741750526.538,31910.000,25141.000,53.000,93945.625,-0.001
1741750526.538,31906.000,25151.000,103.000,93945.625,-0.001
1741750526.538,31772.000,25159.000,31.000,93945.625,-0.001
1741750526.538,31898.000,25172.000,44.000,93945.625,-0.001
1741750526.628,31902.000,25148.000,28.000,93945.711,0.003
1741750526.628,31901.000,25218.000,67.000,93945.711,0.003
1741750526.628,31906.000,25173.000,33.000,93945.711,0.003
1741750526.628,31910.000,25163.000,32.000,93945.711,0.003
1741750526.628,31912.000,25159.000,30.000,93945.711,0.003
1741750526.628,31904.000,25153.000,20.000,93945.711,0.003
1741750526.734,31918.000,25132.000,39.000,93945.820,-0.001
1741750526.734,31900.000,25151.000,33.000,93945.820,-0.001
1741750526.734,31937.000,25133.000,75.000,93945.820,-0.001
1741750526.734,31912.000,25133.000,41.000,93945.820,-0.001
1741750526.734,31865.000,25150.000,85.000,93945.820,-0.001
1741750526.734,31852.000,25151.000,36.000,93945.820,-0.001
1741750526.823,31897.000,25147.000,41.000,93945.906,0.002
1741750526.823,31907.000,25153.000,40.000,93945.906,0.002
1741750526.823,31823.000,25197.000,36.000,93945.906,0.002
1741750526.823,31871.000,25158.000,44.000,93945.906,0.002
1741750526.823,31829.000,25152.000,35.000,93945.906,0.002
1741750526.823,31894.000,25189.000,24.000,93945.906,0.003
1741750526.913,31900.000,25169.000,35.000,93946.000,-0.002
1741750526.913,31920.000,25162.000,35.000,93946.000,-0.002
1741750526.913,31893.000,25158.000,21.000,93946.000,-0.002
1741750526.913,31897.000,25145.000,35.000,93946.000,-0.002
1741750526.913,31903.000,25117.000,32.000,93946.000,-0.002
1741750526.913,31898.000,25150.000,60.000,93946.000,-0.002
1741750527.003,31965.000,25144.000,26.000,93946.086,0.003
1741750527.003,31898.000,25131.000,43.000,93946.086,0.003
1741750527.003,31905.000,25146.000,73.000,93946.086,0.003
1741750527.003,31862.000,25136.000,33.000,93946.086,0.003
1741750527.003,31902.000,25154.000,89.000,93946.086,0.003
1741750527.003,31804.000,25144.000,30.000,93946.086,0.003
1741750527.109,31912.000,25190.000,42.000,93946.195,-0.001
1741750527.109,31909.000,25175.000,38.000,93946.195,-0.001
1741750527.109,31833.000,25181.000,33.000,93946.195,-0.001
1741750527.109,31903.000,25175.000,33.000,93946.195,-0.001
1741750527.109,31902.000,25120.000,29.000,93946.195,-0.001
1741750527.109,31903.000,25199.000,33.000,93946.195,-0.001
1741750527.198,31901.000,25147.000,21.000,93946.281,0.002
1741750527.198,31970.000,25153.000,31.000,93946.281,0.002
1741750527.198,31904.000,25121.000,45.000,93946.281,0.002
1741750527.198,31898.000,25131.000,51.000,93946.281,0.002
1741750527.198,31915.000,25112.000,48.000,93946.281,0.002
1741750527.198,31904.000,25158.000,107.000,93946.281,0.002
1741750527.289,31860.000,25126.000,33.000,93946.375,-0.001
1741750527.289,31902.000,25118.000,62.000,93946.375,-0.001
1741750527.289,31895.000,25150.000,99.000,93946.375,-0.001
1741750527.289,31806.000,25163.000,36.000,93946.375,-0.001
1741750527.289,31899.000,25147.000,48.000,93946.375,-0.000
1741750527.289,31855.000,25155.000,47.000,93946.375,-0.000
1741750527.379,31901.000,25186.000,29.000,93946.461,0.004
1741750527.379,31895.000,25155.000,31.000,93946.461,0.004
1741750527.379,31931.000,25148.000,34.000,93946.461,0.004
1741750527.379,31899.000,25156.000,32.000,93946.461,0.004
1741750527.379,31912.000,25154.000,29.000,93946.461,0.004
1741750527.379,31909.000,25127.000,32.000,93946.461,0.004
1741750527.483,31891.000,25150.000,26.000,93946.570,-0.002
1741750527.483,31973.000,25107.000,35.000,93946.570,-0.002
1741750527.483,31894.000,25106.000,47.000,93946.570,-0.002
1741750527.483,31877.000,25152.000,98.000,93946.570,-0.002
1741750527.483,31863.000,25131.000,25.000,93946.570,-0.002
1741750527.483,31895.000,25126.000,81.000,93946.570,-0.002
1741750527.573,31904.000,25161.000,31.000,93946.656,0.002
1741750527.573,31902.000,25180.000,32.000,93946.656,0.002
1741750527.573,31839.000,25152.000,41.000,93946.656,0.002
1741750527.573,31830.000,25142.000,27.000,93946.656,0.002
1741750527.573,31875.000,25164.000,30.000,93946.656,0.002
1741750527.573,31904.000,25150.000,29.000,93946.656,0.002
1741750527.663,31937.000,25165.000,29.000,93946.750,-0.002
1741750527.663,31896.000,25158.000,27.000,93946.750,-0.002
1741750527.663,31958.000,25139.000,32.000,93946.750,-0.001
1741750527.663,31858.000,25128.000,31.000,93946.750,-0.001
1741750527.663,31903.000,25149.000,47.000,93946.750,-0.001
1741750527.663,31898.000,25137.000,33.000,93946.750,-0.001
1741750527.753,31872.000,25145.000,30.000,93946.836,0.003
1741750527.753,31848.000,25145.000,29.000,93946.836,0.003
1741750527.753,31892.000,25145.000,35.000,93946.836,0.003
1741750527.753,31905.000,25149.000,80.000,93946.836,0.003
1741750527.753,31800.000,25151.000,31.000,93946.836,0.003
1741750527.753,31900.000,25185.000,33.000,93946.836,0.003
1741750527.858,31849.000,25160.000,26.000,93946.945,-0.002
1741750527.858,31847.000,25195.000,27.000,93946.945,-0.002
1741750527.858,31905.000,25177.000,21.000,93946.945,-0.002
1741750527.858,31903.000,25154.000,46.000,93946.945,-0.002
1741750527.858,31901.000,25172.000,43.000,93946.945,-0.002
1741750527.858,31903.000,25153.000,23.000,93946.945,-0.002
1741750527.948,31948.000,25181.000,33.000,93947.031,0.003
1741750527.948,31889.000,25158.000,42.000,93947.031,0.003
1741750527.948,31923.000,25149.000,54.000,93947.031,0.003
1741750527.948,31948.000,25127.000,36.000,93947.031,0.003
1741750527.948,31855.000,25151.000,90.000,93947.031,0.003
1741750527.948,31844.000,25149.000,34.000,93947.031,0.003
1741750528.038,31898.000,25131.000,32.000,93947.125,-0.002
1741750528.038,31913.000,25158.000,89.000,93947.125,-0.002
1741750528.038,31808.000,25160.000,55.000,93947.125,-0.002
1741750528.038,31853.000,25163.000,53.000,93947.125,-0.002
1741750528.038,31854.000,25174.000,31.000,93947.125,-0.002
1741750528.038,31890.000,25201.000,31.000,93947.125,-0.002
1741750528.128,31891.000,25148.000,41.000,93947.211,0.003
1741750528.128,31913.000,25166.000,30.000,93947.211,0.003
1741750528.128,31889.000,25155.000,30.000,93947.211,0.003
1741750528.128,31903.000,25149.000,28.000,93947.211,0.003
1741750528.128,31888.000,25114.000,33.000,93947.211,0.003
1741750528.128,31906.000,25153.000,57.000,93947.211,0.003
1741750528.233,31930.000,25139.000,22.000,93947.320,-0.002
1741750528.233,31869.000,25148.000,39.000,93947.320,-0.002
1741750528.233,31898.000,25149.000,89.000,93947.320,-0.002
1741750528.233,31881.000,25146.000,33.000,93947.320,-0.002
1741750528.233,31904.000,25137.000,74.000,93947.320,-0.002
1741750528.233,31827.000,25147.000,49.000,93947.320,-0.002
1741750528.323,31895.000,25184.000,56.000,93947.406,0.002
1741750528.323,31880.000,25150.000,54.000,93947.406,0.002
1741750528.323,31833.000,25153.000,37.000,93947.406,0.002
1741750528.323,31909.000,25175.000,31.000,93947.406,0.002
1741750528.323,31911.000,25150.000,35.000,93947.406,0.002
1741750528.323,31929.000,25181.000,34.000,93947.406,0.002
1741750528.413,31904.000,25149.000,25.000,93947.500,-0.002
1741750528.413,31974.000,25114.000,34.000,93947.500,-0.002
1741750528.413,31892.000,25134.000,28.000,93947.500,-0.002
1741750528.413,31904.000,25151.000,54.000,93947.500,-0.002
1741750528.413,31912.000,25135.000,37.000,93947.500,-0.002
1741750528.413,31901.000,25133.000,62.000,93947.500,-0.002
1741750528.504,31904.000,25131.000,34.000,93947.586,0.003
1741750528.504,31911.000,25113.000,36.000,93947.586,0.003
1741750528.504,31904.000,25156.000,102.000,93947.586,0.003
1741750528.504,31809.000,25146.000,33.000,93947.586,0.003
1741750528.504,31900.000,25173.000,45.000,93947.586,0.003
1741750528.504,31875.000,25149.000,35.000,93947.586,0.003
1741750528.608,31904.000,25197.000,31.000,93947.695,-0.001
1741750528.608,31901.000,25154.000,29.000,93947.695,-0.001
1741750528.608,31937.000,25147.000,33.000,93947.695,-0.001
1741750528.608,31903.000,25163.000,25.000,93947.695,-0.001
1741750528.608,31908.000,25149.000,31.000,93947.695,-0.001
1741750528.608,31964.000,25135.000,31.000,93947.695,-0.001
1741750528.699,31897.000,25152.000,39.000,93947.781,0.003
1741750528.699,31948.000,25150.000,31.000,93947.781,0.003
1741750528.699,31911.000,25119.000,42.000,93947.781,0.003
1741750528.699,31910.000,25149.000,95.000,93947.781,0.003
1741750528.699,31862.000,25134.000,30.000,93947.781,0.003
1741750528.699,31902.000,25132.000,34.000,93947.781,0.003
1741750528.789,31915.000,25148.000,46.000,93947.875,-0.001
1741750528.789,31851.000,25195.000,35.000,93947.875,-0.001
1741750528.789,31906.000,25150.000,70.000,93947.875,-0.001
1741750528.789,31850.000,25150.000,32.000,93947.875,-0.001
1741750528.789,31897.000,25176.000,30.000,93947.875,-0.001
1741750528.789,31904.000,25149.000,19.000,93947.875,-0.000
1741750528.878,31939.000,25169.000,35.000,93947.961,0.003
1741750528.878,31900.000,25187.000,30.000,93947.961,0.003
1741750528.878,31945.000,25151.000,27.000,93947.961,0.003
1741750528.878,31897.000,25110.000,31.000,93947.961,0.003
1741750528.878,31901.000,25136.000,52.000,93947.961,0.003
1741750528.878,31962.000,25125.000,34.000,93947.961,0.003
1741750528.983,31899.000,25125.000,32.000,93948.070,-0.002
1741750528.983,31902.000,25141.000,44.000,93948.070,-0.002
1741750528.983,31869.000,25123.000,38.000,93948.070,-0.002
1741750528.983,31886.000,25151.000,70.000,93948.070,-0.002
1741750528.983,31762.000,25133.000,36.000,93948.070,-0.002
1741750528.983,31896.000,25178.000,49.000,93948.070,-0.002
1741750529.073,31894.000,25154.000,36.000,93948.156,0.002
1741750529.073,31848.000,25137.000,58.000,93948.156,0.002
1741750529.073,31892.000,25164.000,19.000,93948.156,0.002
1741750529.073,31850.000,25148.000,40.000,93948.156,0.002
1741750529.073,31896.000,25168.000,31.000,93948.156,0.002
1741750529.073,31904.000,25149.000,30.000,93948.156,0.002
1741750529.163,31981.000,25134.000,34.000,93948.250,-0.001
1741750529.163,31892.000,25140.000,38.000,93948.250,-0.001
1741750529.163,31902.000,25149.000,50.000,93948.250,-0.001
1741750529.163,31930.000,25141.000,61.000,93948.250,-0.001
1741750529.163,31907.000,25153.000,107.000,93948.250,-0.001
1741750529.163,31863.000,25120.000,30.000,93948.250,-0.001
1741750529.253,31906.000,25162.000,45.000,93948.336,0.002
1741750529.253,31920.000,25189.000,57.000,93948.336,0.002
1741750529.253,31845.000,25178.000,33.000,93948.336,0.002
1741750529.253,31905.000,25180.000,39.000,93948.336,0.002
1741750529.253,31871.000,25151.000,31.000,93948.336,0.002
1741750529.253,31885.000,25211.000,35.000,93948.336,0.003
1741750529.343,31862.000,25144.000,20.000,93948.430,-0.001
1741750529.343,31930.000,25164.000,43.000,93948.430,-0.001
1741750529.343,31901.000,25146.000,34.000,93948.430,-0.001
1741750529.343,31899.000,25148.000,38.000,93948.430,-0.001
1741750529.343,31909.000,25118.000,32.000,93948.430,-0.001
1741750529.343,31877.000,25164.000,66.000,93948.430,-0.001
1741750529.448,31930.000,25151.000,29.000,93948.531,0.002
1741750529.448,31896.000,25112.000,36.000,93948.531,0.002
1741750529.448,31905.000,25152.000,84.000,93948.531,0.002
1741750529.448,31852.000,25155.000,57.000,93948.531,0.002
1741750529.448,31900.000,25142.000,55.000,93948.531,0.002
1741750529.448,31856.000,25148.000,50.000,93948.531,0.002
1741750529.538,31903.000,25186.000,38.000,93948.625,-0.002
1741750529.538,31891.000,25180.000,54.000,93948.625,-0.002
1741750529.538,31832.000,25151.000,35.000,93948.625,-0.002
1741750529.538,31873.000,25163.000,32.000,93948.625,-0.002
1741750529.538,31903.000,25153.000,21.000,93948.625,-0.002
1741750529.538,31930.000,25157.000,30.000,93948.625,-0.002
1741750529.628,31885.000,25133.000,22.000,93948.711,0.003
1741750529.628,31959.000,25152.000,33.000,93948.711,0.003
1741750529.628,31897.000,25108.000,29.000,93948.711,0.003
1741750529.628,31899.000,25147.000,42.000,93948.711,0.003
1741750529.628,31938.000,25099.000,32.000,93948.711,0.003
1741750529.628,31891.000,25097.000,32.000,93948.711,0.003
1741750529.733,31898.000,25147.000,34.000,93948.820,-0.002
1741750529.733,31900.000,25121.000,33.000,93948.820,-0.002
1741750529.733,31900.000,25156.000,104.000,93948.820,-0.002
1741750529.733,31798.000,25158.000,30.000,93948.820,-0.002
1741750529.733,31900.000,25159.000,39.000,93948.820,-0.002
1741750529.733,31907.000,25149.000,64.000,93948.820,-0.002
1741750529.823,31890.000,25177.000,41.000,93948.906,0.002
1741750529.823,31900.000,25160.000,22.000,93948.906,0.002
1741750529.823,31952.000,25149.000,42.000,93948.906,0.002
1741750529.823,31898.000,25180.000,35.000,93948.906,0.002
1741750529.823,31893.000,25147.000,30.000,93948.906,0.002
1741750529.823,31971.000,25129.000,33.000,93948.906,0.002
1741750529.913,31870.000,25159.000,37.000,93949.000,-0.002
1741750529.913,31883.000,25140.000,28.000,93949.000,-0.002
1741750529.913,31901.000,25118.000,36.000,93949.000,-0.002
1741750529.913,31893.000,25153.000,77.000,93949.000,-0.001
1741750529.913,31858.000,25153.000,35.000,93949.000,-0.001
1741750529.913,31908.000,25125.000,34.000,93949.000,-0.001
1741750530.003,31912.000,25147.000,54.000,93949.086,0.003
1741750530.003,31877.000,25192.000,35.000,93949.086,0.003
1741750530.003,31905.000,25182.000,48.000,93949.086,0.003
1741750530.003,31884.000,25151.000,49.000,93949.086,0.003
1741750530.003,31909.000,25167.000,40.000,93949.086,0.003
1741750530.003,31878.000,25153.000,19.000,93949.086,0.003
1741750530.093,31929.000,25144.000,36.000,93949.180,-0.001
1741750530.093,31899.000,25152.000,31.000,93949.180,-0.001
1741750530.093,31937.000,25155.000,26.000,93949.180,-0.001
1741750530.093,31924.000,25120.000,35.000,93949.180,-0.001
1741750530.093,31928.000,25178.000,60.000,93949.180,-0.001
1741750530.093,31954.000,25146.000,34.000,93949.180,-0.001
1741750530.198,31893.000,25099.000,25.000,93949.281,0.002
1741750530.198,31898.000,25154.000,61.000,93949.281,0.002
1741750530.198,31899.000,25142.000,35.000,93949.281,0.002
1741750530.198,31888.000,25155.000,50.000,93949.281,0.002
1741750530.198,31806.000,25136.000,33.000,93949.281,0.002
1741750530.198,31909.000,25196.000,32.000,93949.281,0.002
1741750530.288,31904.000,25153.000,76.000,93949.375,-0.001
1741750530.288,31853.000,25181.000,30.000,93949.375,-0.001
1741750530.288,31892.000,25197.000,28.000,93949.375,-0.001
1741750530.288,31896.000,25145.000,41.000,93949.375,-0.001
1741750530.288,31893.000,25162.000,32.000,93949.375,-0.001
1741750530.288,31903.000,25150.000,23.000,93949.375,-0.001
1741750530.378,31968.000,25123.000,28.000,93949.461,0.003
1741750530.378,31903.000,25176.000,26.000,93949.461,0.003
1741750530.378,31917.000,25146.000,60.000,93949.461,0.003
1741750530.378,31962.000,25131.000,29.000,93949.461,0.003
1741750530.378,31912.000,25151.000,47.000,93949.461,0.003
1741750530.378,31848.000,25122.000,61.000,93949.461,0.003
1741750530.468,31902.000,25129.000,37.000,93949.555,-0.001
1741750530.468,31902.000,25148.000,101.000,93949.555,-0.001
